,Searched,City,State,Lat,Lng,Restaurant,Category,Transactions,Category 1,Category 2,Category 3,Vegan Options,POPESTIMATE2019
7509,"Hamburg, New Jersey",Sussex,NJ,41.18953133,-74.586245,Dairy Queen,"['Ice Cream & Frozen Yogurt', 'Fast Food']",[],Ice Cream & Frozen Yogurt,Fast Food,,0,3131
7510,"Hamburg, New Jersey",Franklin,NJ,41.1133,-74.58104,Market Place Deli,['Delis'],[],Delis,,,0,3131
7511,"Hamburg, New Jersey",Hamburg,NJ,41.1391449,-74.6022263,Annabala's Pizza,"['Italian', 'Pizza']",[],Italian,Pizza,,0,3131
7512,"Hamburg, New Jersey",Sussex,NJ,41.20918237,-74.60795112,Lorenzo's Pizzeria and Restaurant,['Pizza'],[],Pizza,,,0,3131
7513,"Hamburg, New Jersey",Hamburg,NJ,41.16015,-74.5797599,Domino's Pizza,"['Pizza', 'Chicken Wings', 'Sandwiches']",[],Pizza,Chicken Wings,Sandwiches,0,3131
7514,"Hamburg, New Jersey",Vernon,NJ,41.17201996,-74.55167389,Mixing Bowl Deli,"['Sandwiches', 'Delis']",[],Sandwiches,Delis,,0,3131
7515,"Hamburg, New Jersey",Franklin,NJ,41.115953,-74.580352,Taco Bell,"['Fast Food', 'Mexican']",[],Fast Food,Mexican,,0,3131
7516,"Hamburg, New Jersey",Wantage,NJ,41.19915,-74.627265,DareDevil Deli & Bagel,"['Delis', 'Breakfast & Brunch', 'Bagels']",[],Delis,Breakfast & Brunch,Bagels,0,3131
7517,"Hamburg, New Jersey",Sussex,NJ,41.211012,-74.603072,Annabel Pizza,"['Caterers', 'Pizza']",[],Caterers,Pizza,,0,3131
7518,"Hamburg, New Jersey",Wantage,NJ,41.2039134,-74.6009716,Brothers Pizza & Italian Restaurant,"['Pizza', 'Italian', 'Seafood']",[],Pizza,Italian,Seafood,0,3131
7519,"Hamburg, New Jersey",Sussex,NJ,41.2019043,-74.62480164,Airport Diner,['Diners'],[],Diners,,,0,3131
7520,"Hamburg, New Jersey",Hamburg,NJ,41.15486,-74.57736,Calico Rose Cafe,"['Coffee & Tea', 'Tea Rooms', 'American (New)']",[],Coffee & Tea,Tea Rooms,American (New),0,3131
7521,"Hamburg, New Jersey",Sussex,NJ,41.20632768,-74.61201246,Tj's Pizzeria Cafe,"['Pizza', 'Italian', 'American (Traditional)']","['pickup', 'delivery']",Pizza,Italian,American (Traditional),0,3131
7522,"Hamburg, New Jersey",Franklin,NJ,41.12612919,-74.62269723,Firehouse Bagel 2,"['Bagels', 'Sandwiches', 'Breakfast & Brunch']",[],Bagels,Sandwiches,Breakfast & Brunch,0,3131
7523,"Hamburg, New Jersey",Franklin,NJ,41.11668224,-74.58026994,McDonald's,"['Fast Food', 'Coffee & Tea', 'Burgers']",['delivery'],Fast Food,Coffee & Tea,Burgers,0,3131
7524,"Hamburg, New Jersey",Franklin,NJ,41.11338,-74.57989,Wendy's,"['Fast Food', 'Burgers']",[],Fast Food,Burgers,,0,3131
7525,"Hamburg, New Jersey",Franklin,NJ,41.11899345,-74.57990639,Burger King,"['Burgers', 'Fast Food']",['delivery'],Burgers,Fast Food,,0,3131
7526,"Hamburg, New Jersey",Franklin,NJ,41.107638,-74.580108,The Bagel Tree,"['Bagels', 'Breakfast & Brunch', 'Sandwiches']",[],Bagels,Breakfast & Brunch,Sandwiches,0,3131
7527,"Hamburg, New Jersey",Vernon Township,NJ,41.1913978,-74.5040566,Hawks Nest Restaurant At Mountain Creek,['Restaurants'],[],Restaurants,,,0,3131
7528,"Hamburg, New Jersey",Hamburg,NJ,41.150387,-74.575434,Nino's Pizza,['Pizza'],[],Pizza,,,0,3131
7529,"Hamburg, New Jersey",Hamburg,NJ,41.16479644,-74.55838102,Subway,['Sandwiches'],[],Sandwiches,,,0,3131
7530,"Hamburg, New Jersey",Sussex,NJ,41.20538712,-74.61901093,Food Barn,"['Grocery', 'Sandwiches']",[],Grocery,Sandwiches,,0,3131
7531,"Hamburg, New Jersey",Sussex,NJ,41.20679,-74.61142,Daredevil Deli,['Delis'],[],Delis,,,0,3131
7532,"Hamburg, New Jersey",Franklin,NJ,41.11801,-74.57933,The Pizza Shop,['Pizza'],[],Pizza,,,0,3131
7533,"Anthony, New Mexico",Anthony,TX,31.99726,-106.58144,Don Carbón Mesquite Grill,"['Chicken Shop', 'Burgers', 'Desserts']",[],Chicken Shop,Burgers,Desserts,0,9239
7534,"Anthony, New Mexico",Anthony,TX,32.000655,-106.606292,El Camaron Pelao,['Seafood'],[],Seafood,,,0,9239
7535,"Anthony, New Mexico",Anthony,TX,32.0004556,-106.6061683,Ernesto's Mexican Food,['Mexican'],[],Mexican,,,0,9239
7536,"Anthony, New Mexico",Anthony,TX,31.975122,-106.583595,Great American Steakhouse,"['Steakhouses', 'Barbeque', 'Seafood']",['pickup'],Steakhouses,Barbeque,Seafood,0,9239
7537,"Anthony, New Mexico",Anthony,TX,31.9998709,-106.6051551,THE TWINS RESTAURANT,['Mexican'],[],Mexican,,,0,9239
7538,"Anthony, New Mexico",Anthony,NM,32.002898,-106.606951,Shalom Kitchen,"['Food Trucks', 'Tacos']",[],Food Trucks,Tacos,,0,9239
7539,"Anthony, New Mexico",Anthony,TX,31.9933077,-106.6055193,Homestyle Pizzeria,['Pizza'],[],Pizza,,,0,9239
7540,"Anthony, New Mexico",Anthony,TX,32.00018,-106.6053699,The Rose Garden Restaurant,"['Mexican', 'Coffee & Tea']",[],Mexican,Coffee & Tea,,0,9239
7541,"Anthony, New Mexico",Anthony,TX,31.9989277,-106.5968408,Burritos Mendoza,['Mexican'],[],Mexican,,,0,9239
7542,"Anthony, New Mexico",Canutillo,TX,31.957463,-106.579415,Tacos El Trokero,['Tacos'],['delivery'],Tacos,,,0,9239
7543,"Anthony, New Mexico",Canutillo,TX,31.9581,-106.57926,Alice The Burrito Lady,['Mexican'],['delivery'],Mexican,,,0,9239
7544,"Anthony, New Mexico",Anthony,NM,32.00154,-106.60589,Ernesto's Mexican Food,['Mexican'],[],Mexican,,,0,9239
7545,"Anthony, New Mexico",Anthony,TX,31.998242,-106.605547,Golden Dragon Chinese Restaurant,['Chinese'],[],Chinese,,,0,9239
7546,"Anthony, New Mexico",Anthony,NM,32.00512994,-106.60619,Tacos El Abuelo,"['Food Trucks', 'Tacos', 'Hot Dogs']",[],Food Trucks,Tacos,Hot Dogs,0,9239
7547,"Anthony, New Mexico",Anthony,TX,31.9990196,-106.5971298,Fito's Restaurant,['Mexican'],[],Mexican,,,0,9239
7548,"Anthony, New Mexico",Anthony,TX,31.99894,-106.60303,Vic's Flautas y Tortas,['Mexican'],[],Mexican,,,0,9239
7549,"Anthony, New Mexico",Anthony,TX,31.9586,-106.59734,Gran Sabor,['Mexican'],[],Mexican,,,0,9239
7550,"Anthony, New Mexico",Anthony,TX,31.99694146,-106.5797775,Denny's,"['Diners', 'American (Traditional)', 'Breakfast & Brunch']",[],Diners,American (Traditional),Breakfast & Brunch,0,9239
7551,"Anthony, New Mexico",Anthony,TX,31.99728283,-106.587858,KFC,"['Fast Food', 'Chicken Wings', 'Chicken Shop']",['pickup'],Fast Food,Chicken Wings,Chicken Shop,0,9239
7552,"Anthony, New Mexico",Vinton,TX,31.95863,-106.5996,Emilianos Pizza & Mexican Restaurant,"['Pizza', 'Mexican']",['delivery'],Pizza,Mexican,,0,9239
7553,"Anthony, New Mexico",Anthony,TX,31.99677,-106.58601,Wendy's,"['Burgers', 'Fast Food']",[],Burgers,Fast Food,,0,9239
7554,"Anthony, New Mexico",Anthony,NM,32.00672709,-106.6074593,Sonic Drive-In,"['Burgers', 'Fast Food', 'Ice Cream & Frozen Yogurt']",[],Burgers,Fast Food,Ice Cream & Frozen Yogurt,0,9239
7555,"Anthony, New Mexico",Anthony,TX,31.99862289,-106.581502,Chesters Chicken,"['American (Traditional)', 'Chicken Wings']",[],American (Traditional),Chicken Wings,,0,9239
7556,"Anthony, New Mexico",Anthony,TX,31.99901,-106.59824,Gorditas El Atoron,['Mexican'],[],Mexican,,,0,9239
7557,"Anthony, New Mexico",Anthony,TX,31.99969991,-106.6055324,McDonald's,"['Burgers', 'Fast Food', 'Coffee & Tea']",['delivery'],Burgers,Fast Food,Coffee & Tea,0,9239
7558,"Anthony, New Mexico",Anthony,TX,31.9985402,-106.5813489,McDonald's,"['Coffee & Tea', 'Burgers', 'Fast Food']",['delivery'],Coffee & Tea,Burgers,Fast Food,0,9239
7559,"Anthony, New Mexico",Anthony,TX,31.99747,-106.5893,Taco Bell,"['Mexican', 'Fast Food']",[],Mexican,Fast Food,,0,9239
7560,"Anthony, New Mexico",Anthony,TX,31.99704,-106.58457,Burger King,"['Burgers', 'Fast Food']",[],Burgers,Fast Food,,0,9239
7561,"Anthony, New Mexico",Anthony,TX,31.9984825,-106.6041239,Subway,['Sandwiches'],[],Sandwiches,,,0,9239
7562,"Anthony, New Mexico",Anthony,TX,31.99674851,-106.586261,Subway,['Sandwiches'],[],Sandwiches,,,0,9239
7563,"Anthony, New Mexico",Anthony,TX,31.99888704,-106.6040603,Little Caesars Pizza,['Pizza'],[],Pizza,,,0,9239
7564,"Hagerman, New Mexico",Hagerman,NM,33.11372,-104.33665,Piccolino Restaurant,['Italian'],[],Italian,,,0,1220
7565,"Chittenango, New York",Chittenango,NY,43.03853665,-75.91352072,The Ridge Tavern,['American (Traditional)'],['delivery'],American (Traditional),,,0,4850
7566,"Chittenango, New York",Chittenango,NY,43.04548143,-75.86664685,Demario's Eatery,"['Salad', 'Soup', 'Sandwiches']",['delivery'],Salad,Soup,Sandwiches,0,4850
7567,"Chittenango, New York",Chittenango,NY,43.04479,-75.86733,La Cocina,['Mexican'],['delivery'],Mexican,,,0,4850
7568,"Chittenango, New York",Chittenango,NY,43.0537796,-75.86499786,The Hamlet Diner,"['Diners', 'American (Traditional)']",['delivery'],Diners,American (Traditional),,0,4850
7569,"Chittenango, New York",Chittenango,NY,43.054182,-75.862852,Nina's Pizzeria & Italian Restaurant,['Italian'],['delivery'],Italian,,,0,4850
7570,"Chittenango, New York",Chittenango,NY,43.04543535,-75.86614883,The 1842 Mill Bar & Grill,"['American (Traditional)', 'Italian', 'Bars']",[],American (Traditional),Italian,Bars,0,4850
7571,"Chittenango, New York",Chittenango,NY,43.04788752,-75.86577974,Darlene's Kitchen,"['American (Traditional)', 'Breakfast & Brunch', 'Sandwiches']",['delivery'],American (Traditional),Breakfast & Brunch,Sandwiches,0,4850
7572,"Chittenango, New York",Chittenango,NY,43.04948794,-75.90072457,Burgers of Madison County,['American (Traditional)'],[],American (Traditional),,,0,4850
7573,"Chittenango, New York",Chittenango,NY,43.04568491,-75.86665217,New York Pizzeria,"['Pizza', 'Italian', 'Chicken Wings']",['delivery'],Pizza,Italian,Chicken Wings,0,4850
7574,"Chittenango, New York",Chittenango,NY,43.04934344,-75.90054575,Wicked Good Pizza,['Pizza'],['delivery'],Pizza,,,0,4850
7575,"Chittenango, New York",Chittenango,NY,43.052788,-75.86595543,China King,['Chinese'],['delivery'],Chinese,,,0,4850
7576,"Chittenango, New York",Chittenango,NY,43.05278,-75.8653099,Burger King,"['Burgers', 'Fast Food']",['delivery'],Burgers,Fast Food,,0,4850
7577,"Chittenango, New York",Chittenango,NY,43.096069,-75.841602,Sbarro,"['Pizza', 'Italian']",[],Pizza,Italian,,0,4850
7578,"Fort Plain, New York",Fort Plain,NY,42.9321,-74.6233,The Table At Fort Plain,['American (New)'],[],American (New),,,0,2224
7579,"Fort Plain, New York",Fort Plain,NY,42.93124,-74.62286,Mediterranean Kitchen,"['Mediterranean', 'Kebab']",[],Mediterranean,Kebab,,0,2224
7580,"Fort Plain, New York",Fort Plain,NY,42.93058463,-74.62409336,New York Pizzeria,['Pizza'],[],Pizza,,,0,2224
7581,"Fort Plain, New York",Fort Plain,NY,42.9376181,-74.6276565,Erie Station Bar and Grill,['American (New)'],[],American (New),,,0,2224
7582,"Fort Plain, New York",Canajoharie,NY,42.90519037,-74.57173482,Venice at TwentyTwo,"['Coffee & Tea', 'Gelato', 'American (Traditional)']",[],Coffee & Tea,Gelato,American (Traditional),0,2224
7583,"Fort Plain, New York",Fort Plain,NY,42.9297905,-74.62078857,5 S Diner,['Diners'],[],Diners,,,0,2224
7584,"Fort Plain, New York",Fort Plain,NY,42.930438,-74.623622,Papa Joe's Pizzaria,['Pizza'],[],Pizza,,,0,2224
7585,"Fort Plain, New York",Saint Johnsville,NY,42.99871309,-74.67986219,Cosmo's Bar & Grill,"['Bars', 'Burgers', 'American (New)']",[],Bars,Burgers,American (New),0,2224
7586,"Fort Plain, New York",Canajoharie,NY,42.86389019,-74.61523393,GreenView Restaurant,"['Bars', 'Buffets', 'Venues & Event Spaces']",[],Bars,Buffets,Venues & Event Spaces,0,2224
7587,"Fort Plain, New York",Canajoharie,NY,42.90527,-74.57155,Jim's Irish Harbor Pub & Restaurant,"['Irish', 'Irish Pub']",[],Irish,Irish Pub,,0,2224
7588,"Fort Plain, New York",Canajoharie,NY,42.905914,-74.572318,Van Avery’s Sandwich Shop,['Sandwiches'],[],Sandwiches,,,0,2224
7589,"Fort Plain, New York",Canajoharie,NY,42.90628,-74.57212,Village Restaurant,['Diners'],[],Diners,,,0,2224
7590,"Fort Plain, New York",Canajoharie,NY,42.90641,-74.57202,Peruzzi's Meat Market,"['Meat Shops', 'Delis', 'Seafood Markets']",[],Meat Shops,Delis,Seafood Markets,0,2224
7591,"Fort Plain, New York",Saint Johnsville,NY,42.991274,-74.654572,Hungry Bear Cafe,"['American (New)', 'Cafes', 'Pancakes']",[],American (New),Cafes,Pancakes,0,2224
7592,"Fort Plain, New York",Saint Johnsville,NY,42.99653,-74.67057,Parkside Drive-In,"['Burgers', 'Ice Cream & Frozen Yogurt', 'American (Traditional)']",[],Burgers,Ice Cream & Frozen Yogurt,American (Traditional),0,2224
7593,"Fort Plain, New York",Palatine Bridge,NY,42.9154411,-74.5919233,Gabriana's Pizza & Pasta,['Pizza'],[],Pizza,,,0,2224
7594,"Fort Plain, New York",Palatine Bridge,NY,42.915529,-74.591726,New China,['Chinese'],[],Chinese,,,0,2224
7595,"Fort Plain, New York",Fort Plain,NY,42.930717,-74.622854,RED LANTERN HOUSE,['Chinese'],[],Chinese,,,0,2224
7596,"Fort Plain, New York",Canajoharie,NY,42.90603638,-74.57197571,Gino's Restaurant And Pizzeria,"['Italian', 'Pizza', 'Sandwiches']",[],Italian,Pizza,Sandwiches,0,2224
7597,"Fort Plain, New York",Canajoharie,NY,42.905949,-74.580106,Iroquois Lanes,"['American (Traditional)', 'Bars', 'Bagels']",[],American (Traditional),Bars,Bagels,0,2224
7598,"Fort Plain, New York",Palatine Bridge,NY,42.9131847,-74.5719387,Subway,['Sandwiches'],[],Sandwiches,,,0,2224
7599,"Fort Plain, New York",Palatine Bridge,NY,42.9123179,-74.57037799,McDonald's,"['Burgers', 'Fast Food', 'Coffee & Tea']",[],Burgers,Fast Food,Coffee & Tea,0,2224
7600,"Fort Plain, New York",Palatine Bridge,NY,42.9126205,-74.5800095,Italian Shack,"['Pizza', 'Italian']",[],Pizza,Italian,,0,2224
7601,"Kiryas Joel, New York",Harriman,NY,41.307921,-74.1527262,An Artistic Taste,['American (New)'],"['pickup', 'delivery']",American (New),,,0,26813
7602,"Kiryas Joel, New York",Central Valley,NY,41.327269,-74.121909,A Better Place Bar & Grill,"['Bars', 'Comfort Food', 'American (Traditional)']","['pickup', 'delivery']",Bars,Comfort Food,American (Traditional),0,26813
7603,"Kiryas Joel, New York",Monroe,NY,41.386969,-74.179338,Blooming Hill Farm,"['Farmers Market', 'American (New)', 'Farms']",[],Farmers Market,American (New),Farms,0,26813
7604,"Kiryas Joel, New York",Woodbury,NY,41.3207781,-74.1256556,Cosimo's Brick Oven Of Woodbury,"['Italian', 'Pizza']","['pickup', 'delivery']",Italian,Pizza,,0,26813
7605,"Kiryas Joel, New York",Monroe,NY,41.3293144,-74.1893551,Bourbon Street Bar and Grill,"['Cajun/Creole', 'American (Traditional)', 'Sports Bars']",['delivery'],Cajun/Creole,American (Traditional),Sports Bars,0,26813
7606,"Kiryas Joel, New York",Monroe,NY,41.33228513,-74.19409998,Scalia & Co Craft Kitchen and Bar,"['Pizza', 'Italian', 'Desserts']","['pickup', 'delivery']",Pizza,Italian,Desserts,0,26813
7607,"Kiryas Joel, New York",Monroe,NY,41.31706693,-74.16936468,Hops Craft Beer - Burger,"['Beer Bar', 'Burgers']",['delivery'],Beer Bar,Burgers,,0,26813
7608,"Kiryas Joel, New York",Monroe,NY,41.35730799,-74.19137732,Somni,"['Mediterranean', 'Tapas Bars', 'Cocktail Bars']",['delivery'],Mediterranean,Tapas Bars,Cocktail Bars,0,26813
7609,"Kiryas Joel, New York",Monroe,NY,41.321296,-74.19966,La Vera Cucina,['Italian'],['delivery'],Italian,,,0,26813
7610,"Kiryas Joel, New York",Monroe,NY,41.32119203,-74.15282809,Okaeri Sushi Hibachi,"['Japanese', 'Sushi Bars', 'Seafood']","['delivery', 'pickup']",Japanese,Sushi Bars,Seafood,0,26813
7611,"Kiryas Joel, New York",Monroe,NY,41.3350564,-74.19258573,Tulcingo Mexican Restaurant,['Mexican'],"['pickup', 'delivery']",Mexican,,,0,26813
7612,"Kiryas Joel, New York",Woodbury,NY,41.33293,-74.11987,Grand Mango Caribbean Restaurant,['Caribbean'],"['pickup', 'delivery']",Caribbean,,,0,26813
7613,"Kiryas Joel, New York",Monroe,NY,41.315286,-74.181785,The Tequila Grill,"['Bars', 'American (Traditional)']",['delivery'],Bars,American (Traditional),,0,26813
7614,"Kiryas Joel, New York",Harriman,NY,41.30717,-74.15169,Marina Restaurant & Pizza,"['Pizza', 'Italian']",['delivery'],Pizza,Italian,,0,26813
7615,"Kiryas Joel, New York",Monroe,NY,41.321286,-74.1815401,Bubbakoo's Burritos,"['Mexican', 'Vegetarian', 'New Mexican Cuisine']","['pickup', 'delivery']",Mexican,Vegetarian,New Mexican Cuisine,0,26813
7616,"Kiryas Joel, New York",Central Valley,NY,41.33753,-74.12666,Iron Chef,"['Japanese', 'Asian Fusion']",[],Japanese,Asian Fusion,,0,26813
7617,"Kiryas Joel, New York",Monroe,NY,41.3152605,-74.1677215,Yune's Sushi,"['Japanese', 'Sushi Bars']",['delivery'],Japanese,Sushi Bars,,0,26813
7618,"Kiryas Joel, New York",Monroe,NY,41.32053,-74.18184,Captains Table,"['American (Traditional)', 'Burgers', 'Sports Bars']",['delivery'],American (Traditional),Burgers,Sports Bars,0,26813
7619,"Kiryas Joel, New York",Monroe,NY,41.33491975,-74.19172614,Wayback Burgers,"['Burgers', 'American (Traditional)', 'Hot Dogs']","['pickup', 'delivery']",Burgers,American (Traditional),Hot Dogs,0,26813
7620,"Kiryas Joel, New York",Woodbury,NY,41.36679296,-74.1037077,The Savory,['American (Traditional)'],[],American (Traditional),,,0,26813
7621,"Kiryas Joel, New York",Woodbury,NY,41.35037709,-74.12424314,Napoli's,"['Seafood', 'Italian']",[],Seafood,Italian,,0,26813
7622,"Kiryas Joel, New York",Monroe,NY,41.326982,-74.185102,La Rancherita,['Mexican'],['delivery'],Mexican,,,0,26813
7623,"Kiryas Joel, New York",Monroe,NY,41.327724,-74.188495,Angelo's Sicilian Trattoria,"['Italian', 'Seafood']",['delivery'],Italian,Seafood,,0,26813
7624,"Kiryas Joel, New York",Highland Mills,NY,41.34663078,-74.12660842,Mario's Restaurant,"['Pizza', 'Italian']",['delivery'],Pizza,Italian,,0,26813
7625,"Kiryas Joel, New York",Central Valley,NY,41.33261734,-74.12252997,Aji Asian Cuisine,['Asian Fusion'],"['pickup', 'delivery']",Asian Fusion,,,0,26813
7626,"Kiryas Joel, New York",Monroe,NY,41.314586,-74.1667,Tre Angelina,['Italian'],['delivery'],Italian,,,0,26813
7627,"Kiryas Joel, New York",Monroe,NY,41.3192075,-74.14707375,Chili's,"['Bars', 'Tex-Mex', 'American (Traditional)']",[],Bars,Tex-Mex,American (Traditional),0,26813
7628,"Kiryas Joel, New York",Harriman,NY,41.31016305,-74.15040314,Santa Cruz,"['Mexican', 'Breakfast & Brunch']","['pickup', 'delivery']",Mexican,Breakfast & Brunch,,0,26813
7629,"Kiryas Joel, New York",Monroe,NY,41.32879,-74.18771,Latinos Latin American Grill,"['American (New)', 'Latin American']",['delivery'],American (New),Latin American,,0,26813
7630,"Kiryas Joel, New York",Monroe,NY,41.32840919,-74.18775223,Plum House Japanese Restaurant,"['Sushi Bars', 'Japanese', 'Salad']","['pickup', 'delivery']",Sushi Bars,Japanese,Salad,0,26813
7631,"Kiryas Joel, New York",Woodbury,NY,41.33753,-74.12666,Iron Chef,"['Teppanyaki', 'Asian Fusion']","['pickup', 'delivery']",Teppanyaki,Asian Fusion,,0,26813
7632,"Kiryas Joel, New York",Monroe,NY,41.32039618,-74.153002,Outback Steakhouse,['Steakhouses'],[],Steakhouses,,,0,26813
7633,"Kiryas Joel, New York",Woodbury,NY,41.34648132,-74.12615967,Finnegan’s Pub,['Irish'],[],Irish,,,0,26813
7634,"Kiryas Joel, New York",Monroe,NY,41.333966,-74.192467,Empire Diner,['Diners'],"['pickup', 'delivery']",Diners,,,0,26813
7635,"Kiryas Joel, New York",Central Valley,NY,41.32839,-74.12127,Woodbury Diner,['American (Traditional)'],['delivery'],American (Traditional),,,0,26813
7636,"Kiryas Joel, New York",Harriman,NY,41.31003436,-74.15026166,Rrapi’s Pizza,['Pizza'],[],Pizza,,,0,26813
7637,"Kiryas Joel, New York",Blooming Grove,NY,41.40652,-74.19311,Bella Luna Restaurant,"['Italian', 'Bars', 'Pizza']",[],Italian,Bars,Pizza,0,26813
7638,"Kiryas Joel, New York",Central Valley,NY,41.317307,-74.128383,Shake Shack,"['Burgers', 'Ice Cream & Frozen Yogurt', 'American (Traditional)']",['delivery'],Burgers,Ice Cream & Frozen Yogurt,American (Traditional),0,26813
7639,"Kiryas Joel, New York",Monroe,NY,41.31502,-74.16752667,Pizzarama,"['Pizza', 'Gluten-Free', 'Italian']",['delivery'],Pizza,Gluten-Free,Italian,0,26813
7640,"Kiryas Joel, New York",Highland Mills,NY,41.3467799,-74.12649011,Little Panda,['Chinese'],['delivery'],Chinese,,,0,26813
7641,"Kiryas Joel, New York",Central Valley,NY,41.31459531,-74.13418651,TGI Fridays,['American (Traditional)'],"['restaurant_reservation', 'delivery']",American (Traditional),,,0,26813
7642,"Kiryas Joel, New York",Central Valley,NY,41.33336563,-74.1188493,Jorge's Kitchen,"['Delis', 'Breakfast & Brunch']",['delivery'],Delis,Breakfast & Brunch,,0,26813
7643,"Kiryas Joel, New York",Monroe,NY,41.31705,-74.16935,Mina's Spanish Kitchen,['Spanish'],"['pickup', 'delivery']",Spanish,,,0,26813
7644,"Kiryas Joel, New York",Monroe,NY,41.317756,-74.175973,Villa Positano,"['Italian', 'Pizza', 'Bars']","['delivery', 'pickup']",Italian,Pizza,Bars,0,26813
7645,"Kiryas Joel, New York",Monroe,NY,41.31705,-74.16935,Wah Mei Chinese Restaurant,"['Chinese', 'Seafood', 'Soup']",['delivery'],Chinese,Seafood,Soup,0,26813
7646,"Kiryas Joel, New York",Highland Mills,NY,41.347023,-74.125922,Tacos Express & Deli,"['Delis', 'Coffee & Tea', 'Tacos']",['delivery'],Delis,Coffee & Tea,Tacos,0,26813
7647,"Kiryas Joel, New York",Monroe,NY,41.3284269,-74.188493,Amendola's Pizza,"['Pizza', 'Italian']",['delivery'],Pizza,Italian,,0,26813
7648,"Kiryas Joel, New York",Central Valley,NY,41.33158103,-74.12111177,Great Wall Chinese Takeaway,['Chinese'],['delivery'],Chinese,,,0,26813
7649,"Kiryas Joel, New York",Harriman,NY,41.313626,-74.158783,Crossroads Cafe,['American (Traditional)'],['pickup'],American (Traditional),,,0,26813
7650,"Kiryas Joel, New York",Monroe,NY,41.318113,-74.177085,Blend Smoothie and Salad Bar - Monroe,"['Salad', 'Juice Bars & Smoothies', 'Acai Bowls']","['pickup', 'delivery']",Salad,Juice Bars & Smoothies,Acai Bowls,0,26813
7651,"Kiryas Joel, New York",Woodbury,NY,41.31516582,-74.12680139,Gustavo Food,"['Italian', 'Food Trucks']",[],Italian,Food Trucks,,0,26813
7652,"Kiryas Joel, New York",Monroe,NY,41.31705,-74.16935,LaLima's Bakery,"['Bakeries', 'Custom Cakes', 'Sandwiches']",['delivery'],Bakeries,Custom Cakes,Sandwiches,0,26813
7653,"Kiryas Joel, New York",Highland Mills,NY,41.36167512,-74.10804732,Peppy & Eddy's,['Italian'],['delivery'],Italian,,,0,26813
7654,"Kiryas Joel, New York",Highland Mills,NY,41.34939213,-74.12507721,Cafe Fiesta,"['Mexican', 'American (Traditional)']","['delivery', 'pickup']",Mexican,American (Traditional),,0,26813
7655,"Kiryas Joel, New York",Monroe,NY,41.32877,-74.19152,Hong Kong Chinese Food,['Chinese'],['delivery'],Chinese,,,0,26813
7656,"Kiryas Joel, New York",Central Valley,NY,41.315853,-74.125372,Waffle De Lys,"['Desserts', 'Food Stands']","['delivery', 'pickup']",Desserts,Food Stands,,0,26813
